id;city_state;name;address;current_opening_hours;business_status;latitude;longitude;weekday_text;viewport
ChIJz6jjdVQ4J5URQ8N-4HWSjnA;Florianópolis/SC;Interclass Florianópolis Hotel;Av, R. Des. Vítor Lima, 380 - Trindade, Florianópolis;True;OPERATIONAL;-27.596633;-48.5236855;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59529917010727, 'lng': -48.52245557010728}, 'southwest': {'lat': -27.59799882989272, 'lng': -48.52515522989273}}
ChIJj30JAVc4J5URfv_RlGpRH5Q;Florianópolis/SC;Suites Trindade;R. Lauro Linhares, 1526 - Trindade, Florianópolis;Indisponível;OPERATIONAL;-27.5924125;-48.5217091;Não disponível;{'northeast': {'lat': -27.59103552010728, 'lng': -48.52029407010727}, 'southwest': {'lat': -27.59373517989272, 'lng': -48.52299372989271}}
ChIJhTo0M_U5J5UReKIy52HeTxs;Florianópolis/SC;Uniquo;R. Irmão Calixto, 31 - Carvoeira, Florianópolis;Indisponível;OPERATIONAL;-27.6028158;-48.5265351;Não disponível;{'northeast': {'lat': -27.60154117010728, 'lng': -48.52528957010728}, 'southwest': {'lat': -27.60424082989272, 'lng': -48.52798922989272}}
ChIJyX3BoLE5J5URys3Jp5ksRUw;Florianópolis/SC;Hotel Quinta da Bica D'Água;R. Cap. Romualdo de Barros, 641 - Carvoeira, Florianópolis;True;OPERATIONAL;-27.6045248;-48.5298483;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.60316777010727, 'lng': -48.52846102010727}, 'southwest': {'lat': -27.60586742989272, 'lng': -48.53116067989272}}
ChIJmejIr4Q5J5URKyVXK7CHns4;Florianópolis/SC;Spazio Vital Apartments;R. Cap. Romualdo de Barros, 641 - Bloco 1 - Carvoeira, Florianópolis;Indisponível;OPERATIONAL;-27.6047283;-48.530576;Não disponível;{'northeast': {'lat': -27.60332192010728, 'lng': -48.52924512010727}, 'southwest': {'lat': -27.60602157989272, 'lng': -48.53194477989271}}
ChIJI2QaHyM5J5UR9kjJT9IzG_g;Florianópolis/SC;Hostel Pantanal Em Florianópolis;R. Dep. Antônio Edu Vieira, 485 - Pantanal, Florianópolis;Indisponível;OPERATIONAL;-27.610306;-48.52401769999999;Não disponível;{'northeast': {'lat': -27.60904157010728, 'lng': -48.52259342010727}, 'southwest': {'lat': -27.61174122989272, 'lng': -48.52529307989271}}
ChIJqY2IAgA5J5UROpYX3hiUZF4;Florianópolis/SC;Hostel Espaço Mulher (só mulheres);R. Dep. Antônio Edu Vieira, 478 - Pantanal, Florianópolis;Indisponível;OPERATIONAL;-27.610625;-48.5238321;Não disponível;{'northeast': {'lat': -27.60922092010728, 'lng': -48.52252962010728}, 'southwest': {'lat': -27.61192057989273, 'lng': -48.52522927989272}}
ChIJa-Cvlu04J5URUv81MnRhydo;Florianópolis/SC;Mercure Florianópolis;Rod. Admar Gonzaga, 600 - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5785608;-48.5096611;Não disponível;{'northeast': {'lat': -27.57707232010728, 'lng': -48.50847502010728}, 'southwest': {'lat': -27.57977197989273, 'lng': -48.51117467989273}}
ChIJ-aOTYdw5J5URuT-YX2K2FLE;Florianópolis/SC;Abaporu Art Hostel;R. Corália Ferreira da Luz, 94 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.5874758;-48.5412049;Não disponível;{'northeast': {'lat': -27.58607487010728, 'lng': -48.53984367010728}, 'southwest': {'lat': -27.58877452989272, 'lng': -48.54254332989272}}
ChIJ7yZMyjs4J5URn0fy0H1zp7A;Florianópolis/SC;Esquina 8 Confort Hostel;Av. Hercílio Luz, 1006 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.595818;-48.5448443;Não disponível;{'northeast': {'lat': -27.59445172010728, 'lng': -48.54357242010727}, 'southwest': {'lat': -27.59715137989272, 'lng': -48.54627207989272}}
ChIJKbbIkmw4J5URtpNwWHh0cqo;Florianópolis/SC;Beira Mar Hostel;R. São Vicente de Paula, 635 - Agronômica, Florianópolis;Indisponível;OPERATIONAL;-27.5799453;-48.5369602;Não disponível;{'northeast': {'lat': -27.57860727010728, 'lng': -48.53562822010728}, 'southwest': {'lat': -27.58130692989272, 'lng': -48.53832787989272}}
ChIJ2fmv4zo4J5UR1DfZVR38oeE;Florianópolis/SC;Oscar Hotel;Av. Hercílio Luz, 760 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.5970249;-48.5468422;Não disponível;{'northeast': {'lat': -27.59564267010727, 'lng': -48.54550192010728}, 'southwest': {'lat': -27.59834232989272, 'lng': -48.54820157989272}}
ChIJW96wRTs4J5URwOJph04OC4U;Florianópolis/SC;Hotel Évora;R. Artista Bitencourt, 14 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.5954586;-48.5479391;Não disponível;{'northeast': {'lat': -27.59415122010728, 'lng': -48.54661622010727}, 'southwest': {'lat': -27.59685087989272, 'lng': -48.54931587989272}}
ChIJffgvTxE4J5URNQGI-BtBcbI;Florianópolis/SC;Majestic Palace Hotel;Av. Jorn. Rubéns de Arruda Ramos, 2746 - Centro, Florianópolis;True;OPERATIONAL;-27.5833216;-48.5444964;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.58192932010727, 'lng': -48.54310067010727}, 'southwest': {'lat': -27.58462897989272, 'lng': -48.54580032989271}}
ChIJK0T-ryQ4J5URxis00JCmyEY;Florianópolis/SC;Rede Andrade Cecomtur Hotel;R. Arcipreste Paiva, 107 - Centro, Florianópolis;True;OPERATIONAL;-27.595844;-48.5493759;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59452337010728, 'lng': -48.54797127010728}, 'southwest': {'lat': -27.59722302989272, 'lng': -48.55067092989272}}
ChIJJZa6OyU4J5URfZulK5bTwQE;Florianópolis/SC;Innbox Hotel & Hostel - Centro;Rua Saldanha Marinho, 53 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.5985024;-48.5495405;Não disponível;{'northeast': {'lat': -27.59713727010728, 'lng': -48.54812262010728}, 'southwest': {'lat': -27.59983692989272, 'lng': -48.55082227989273}}
ChIJGeEklDI4J5UR6thQxLv3ZGI;Florianópolis/SC;Iate Hotel;R. Silva Jardim, 830 - Centro, Florianópolis;True;OPERATIONAL;-27.6078663;-48.5479969;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.60652397010728, 'lng': -48.54662872010727}, 'southwest': {'lat': -27.60922362989272, 'lng': -48.54932837989272}}
ChIJXxlClnI4J5UR-K2bg0Lt9hs;Florianópolis/SC;Hostel Pup;R. Joaquim Costa, 59 - Agronômica, Florianópolis;True;OPERATIONAL;-27.5755923;-48.5373696;['Monday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20098:00\u202fPM'];{'northeast': {'lat': -27.57426147010728, 'lng': -48.53606747010728}, 'southwest': {'lat': -27.57696112989272, 'lng': -48.53876712989272}}
ChIJlVu_Tc05J5URz6sne7n1vOM;Florianópolis/SC;Hotel Daifa;R. Profa. Maria Júlia Franco, 294 - Prainha, Florianópolis;True;OPERATIONAL;-27.60918;-48.548128;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.60783307010728, 'lng': -48.54670037010727}, 'southwest': {'lat': -27.61053272989272, 'lng': -48.54940002989272}}
ChIJpWgz1xg5J5UROV6_ctaGe_w;Florianópolis/SC;Casa Rover Floripa;R. da Represa, 493 - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5788704;-48.49376780000001;Não disponível;{'northeast': {'lat': -27.57752987010728, 'lng': -48.49239002010728}, 'southwest': {'lat': -27.58022952989272, 'lng': -48.49508967989272}}
