id;city_state;name;address;open_now;business_status;latitude;longitude;weekday_text;viewport
ChIJZY-QLJKOpJIR0YIXv6SyKco;Belém/PA;Espaço das Artes de Belém;R. Tiradentes, 35 - Reduto, Belém;False;OPERATIONAL;-1.4504357;-48.4939129;['Monday: 4:00\u2009–\u200910:00\u202fPM', 'Tuesday: 4:00\u2009–\u200910:00\u202fPM', 'Wednesday: 4:00\u2009–\u200910:00\u202fPM', 'Thursday: 4:00\u2009–\u200910:00\u202fPM', 'Friday: 4:00\u2009–\u200910:00\u202fPM', 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'Sunday: 4:00\u2009–\u200910:00\u202fPM'];{'northeast': {'lat': -1.449159470107278, 'lng': -48.49251197010727}, 'southwest': {'lat': -1.451859129892722, 'lng': -48.49521162989272}}
ChIJw6W_y1KPpJIRU03lm7pcnsc;Belém/PA;Pub Cine Aventura;Av. Gentil Bitencourt, 1041 - Nazaré, Belém;True;OPERATIONAL;-1.4552038;-48.4831412;['Monday: 1:00\u2009–\u200910:00\u202fPM', 'Tuesday: 1:00\u2009–\u200910:00\u202fPM', 'Wednesday: 1:00\u2009–\u200910:00\u202fPM', 'Thursday: 1:00\u2009–\u200910:00\u202fPM', 'Friday: 1:00\u2009–\u200910:00\u202fPM', 'Saturday: 1:00\u2009–\u200910:00\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -1.453919770107278, 'lng': -48.48178137010728}, 'southwest': {'lat': -1.456619429892722, 'lng': -48.48448102989272}}
ChIJE1n1tZyOpJIRHU7RgTXOiwI;Belém/PA;Cine Ópera;Av. Nª Sra. de Nazaré, 1167 - Nazaré, Belém;True;OPERATIONAL;-1.452053;-48.4823865;['Monday: 1:00\u2009–\u20098:00\u202fPM', 'Tuesday: 1:00\u2009–\u20098:00\u202fPM', 'Wednesday: 1:00\u2009–\u20098:00\u202fPM', 'Thursday: 1:00\u2009–\u20098:00\u202fPM', 'Friday: 1:00\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -1.450777570107278, 'lng': -48.48103517010727}, 'southwest': {'lat': -1.453477229892722, 'lng': -48.48373482989271}}
ChIJV8WU5GCOpJIR86BReWLx7gM;Belém/PA;Casarão do Boneco;Av. 16 de Novembro, 815 - Batista Campos, Belém;False;OPERATIONAL;-1.4622593;-48.4965993;[];{'northeast': {'lat': -1.460920670107278, 'lng': -48.49526507010727}, 'southwest': {'lat': -1.463620329892722, 'lng': -48.49796472989271}}
ChIJjUTnlpeOpJIRqWf76KjDvxE;Belém/PA;Cinépolis Boulevard Shopping Belém;Av. Visc. de Souza Franco, 776 - 501 - Reduto, Belém;False;OPERATIONAL;-1.4460113;-48.4893188;[];{'northeast': {'lat': -1.444753170107278, 'lng': -48.48786017010728}, 'southwest': {'lat': -1.447452829892722, 'lng': -48.49055982989272}}
ChIJQX4XIACPpJIRX0C7igqhgDI;Belém/PA;SESC - Teatro Casa Isaura Campos;Tv. Quintino Bocaiúva, 569 - Reduto, Belém;False;OPERATIONAL;-1.4458794;-48.4913836;[];{'northeast': {'lat': -1.444529120107278, 'lng': -48.49003347010728}, 'southwest': {'lat': -1.447228779892722, 'lng': -48.49273312989272}}
ChIJ-zVSkuyOpJIRk7YIuk1MDIU;Belém/PA;SESC Boulevard Cultural Center;Blvd. Castilhos França, 522/523 - Campina, Belém;False;OPERATIONAL;-1.4498728;-48.5002479;['Monday: 8:30\u202fAM\u2009–\u200912:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20091:00\u202fPM'];{'northeast': {'lat': -1.448431470107278, 'lng': -48.49904517010728}, 'southwest': {'lat': -1.451131129892722, 'lng': -48.50174482989272}}
ChIJWSgy_u2OpJIRVersTVYhCNA;Belém/PA;Maria Sylvia Nunes Theatre;Boulevard Castilhos França - s/n Dentro do Complexo da Estação das Docas - Campina, Belém;False;OPERATIONAL;-1.4475136;-48.4992433;[];{'northeast': {'lat': -1.446055520107278, 'lng': -48.49791412010727}, 'southwest': {'lat': -1.448755179892722, 'lng': -48.50061377989272}}
ChIJPYtWh_aOpJIR2yxL-AOJ18g;Belém/PA;Cuíra;R. Dr. Malcher, 287 - Cidade Velha, Belém;False;OPERATIONAL;-1.4582122;-48.5040353;[];{'northeast': {'lat': -1.456885670107278, 'lng': -48.50272682010728}, 'southwest': {'lat': -1.459585329892722, 'lng': -48.50542647989273}}
ChIJC6kx8viPpJIRq4axwQ_D28s;Belém/PA;Teatro Universitário Cláudio Barradas;R. Cônego Jerônimo Pimentel, nº 546 - Umarizal, Belém;True;OPERATIONAL;-1.440225;-48.4866453;['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM, 2:00\u2009–\u200910:00\u202fPM', 'Saturday: 2:00\u2009–\u200910:00\u202fPM', 'Sunday: 2:00\u2009–\u200910:00\u202fPM'];{'northeast': {'lat': -1.438837920107278, 'lng': -48.48536477010728}, 'southwest': {'lat': -1.441537579892722, 'lng': -48.48806442989272}}
