id;city_state;name;address;current_opening_hours;business_status;latitude;longitude;weekday_text;viewport
ChIJ-d-CsCE4J5URaVvH5ag3DH0;Florianópolis/SC;Faial Prime Suites;R. Felipe Schmidt, 603 - Centro, Florianópolis;True;OPERATIONAL;-27.594649;-48.555484;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59320222010728, 'lng': -48.55410077010728}, 'southwest': {'lat': -27.59590187989272, 'lng': -48.55680042989272}}
ChIJbfW8_iA4J5URBQ_TjbWrVY8;Florianópolis/SC;Hotel Farol da Ilha;R. Bento Gonçalves, 163 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.5948843;-48.5558314;Não disponível;{'northeast': {'lat': -27.59352887010728, 'lng': -48.55448667010728}, 'southwest': {'lat': -27.59622852989272, 'lng': -48.55718632989272}}
ChIJJ4iu9B84J5URpJOWQx-XDa4;Florianópolis/SC;Valerim Plaza Hotel;R. Felipe Schmidt, 705 - Centro, Florianópolis;True;OPERATIONAL;-27.5940512;-48.556315;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59264502010728, 'lng': -48.55491397010727}, 'southwest': {'lat': -27.59534467989273, 'lng': -48.55761362989272}}
ChIJvdMXdSI4J5URKEFek9kViFI;Florianópolis/SC;Rio Branco Apart Hotel;Av. Rio Branco, 369 - Centro, Florianópolis;True;OPERATIONAL;-27.5917599;-48.5546397;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59051737010728, 'lng': -48.55326322010728}, 'southwest': {'lat': -27.59321702989272, 'lng': -48.55596287989272}}
ChIJicZTVPU3J5UR0a0AMKkJWVA;Florianópolis/SC;Hotel Lumar;R. Conselheiro Mafra, 848 - Centro, Florianópolis;True;OPERATIONAL;-27.5940256;-48.5579634;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59276567010728, 'lng': -48.55666857010728}, 'southwest': {'lat': -27.59546532989272, 'lng': -48.55936822989272}}
ChIJOQkCECA4J5UR6K5sQ6YcDWE;Florianópolis/SC;EcoBox Hostel;R. Conselheiro Mafra, 847 - Centro, Florianópolis;True;OPERATIONAL;-27.5942902;-48.55813149999999;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59290537010728, 'lng': -48.55676027010727}, 'southwest': {'lat': -27.59560502989272, 'lng': -48.55945992989272}}
ChIJ2zvAmYo3J5URhiEa-ngW4E0;Florianópolis/SC;Hotel Intercity Florianópolis;Av. Paulo Fontes, 1210 - Centro, Florianópolis;True;OPERATIONAL;-27.5954561;-48.5588401;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.59433937010728, 'lng': -48.55742272010727}, 'southwest': {'lat': -27.59703902989272, 'lng': -48.56012237989272}}
ChIJ21TOdxk4J5URVQf3uy3kVG4;Florianópolis/SC;LK DESIGN HOTEL FLORIANOPOLIS;R. Bocaiúva, 1755 - Centro, Florianópolis;True;OPERATIONAL;-27.5870568;-48.5513796;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.58577502010728, 'lng': -48.54994782010727}, 'southwest': {'lat': -27.58847467989272, 'lng': -48.55264747989272}}
ChIJTbIXjxk4J5UR0YtL-wdLh1s;Florianópolis/SC;Novotel Florianopolis;Av. Jorn. Rubéns de Arruda Ramos, Number 2034 - Centro, Florianópolis;Indisponível;OPERATIONAL;-27.5864781;-48.5504599;Não disponível;{'northeast': {'lat': -27.58500887010728, 'lng': -48.54922737010728}, 'southwest': {'lat': -27.58770852989272, 'lng': -48.55192702989272}}
ChIJGeEklDI4J5UR6thQxLv3ZGI;Florianópolis/SC;Iate Hotel;R. Silva Jardim, 830 - Centro, Florianópolis;True;OPERATIONAL;-27.6078663;-48.5479969;['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours'];{'northeast': {'lat': -27.60652397010728, 'lng': -48.54662872010727}, 'southwest': {'lat': -27.60922362989272, 'lng': -48.54932837989272}}
