id;city_state;name;address;current_opening_hours;business_status;latitude;longitude;weekday_text;viewport
ChIJm-Fubvk4J5URW4aOWwFUZmE;Florianópolis/SC;Soulvenir Shopping Villa Romana;Av. Me. Benvenuta, 687 - Santa Monica, Florianópolis;True;OPERATIONAL;-27.5906858;-48.5145206;['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 2:00\u2009–\u20098:00\u202fPM'];{'northeast': {'lat': -27.58936147010727, 'lng': -48.51346047010729}, 'southwest': {'lat': -27.59206112989272, 'lng': -48.51616012989273}}
ChIJP-6Jo_k4J5UR0Zyl97w6jKs;Florianópolis/SC;Loft Villa Romana Shopping Conserto de Celulares;Av. Me. Benvenuta, 687 - Piso terreo e L2 - Santa Monica, Florianópolis;True;OPERATIONAL;-27.5902234;-48.51493;['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 2:00\u2009–\u20098:00\u202fPM'];{'northeast': {'lat': -27.58900882010728, 'lng': -48.51376882010728}, 'southwest': {'lat': -27.59170847989272, 'lng': -48.51646847989273}}
ChIJAUpLuvk4J5URoMiz1CPEUUI;Florianópolis/SC;Tea Shop Villa Romana - Florianópolis;Av. Me. Benvenuta, 687 Piso L3 - Santa Monica, Florianópolis;True;OPERATIONAL;-27.5897538;-48.5152812;['Monday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 4:00\u2009–\u200910:00\u202fPM'];{'northeast': {'lat': -27.58849522010728, 'lng': -48.51409837010728}, 'southwest': {'lat': -27.59119487989272, 'lng': -48.51679802989273}}
ChIJDdyk_4M5J5URrg2RObpSylI;Florianópolis/SC;Empada Capital Carrefour Shopping Vila Romana Florianopolis;Av. Me. Benvenuta, 687 - Santa Monica, Florianópolis;True;OPERATIONAL;-27.5897538;-48.5152812;['Monday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -27.58849522010728, 'lng': -48.51409837010728}, 'southwest': {'lat': -27.59119487989272, 'lng': -48.51679802989273}}
ChIJgUvxV4k5J5URGl0SVMTF344;Florianópolis/SC;American Cookies Villa Romana Shopping - Florianópolis;Av. Me. Benvenuta, 687 - lj. 368 - 2º andar - Santa Monica, Florianópolis;True;OPERATIONAL;-27.5897538;-48.5152812;['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM'];{'northeast': {'lat': -27.58849522010728, 'lng': -48.51409837010728}, 'southwest': {'lat': -27.59119487989272, 'lng': -48.51679802989273}}
ChIJWVQg1xg5J5URuGk_0ZOjW-U;Florianópolis/SC;Woman Shop;Av. Me. Benvenuta - Itacorubi, Florianópolis;True;OPERATIONAL;-27.5902557;-48.5108028;['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -27.58894312010728, 'lng': -48.50943072010728}, 'southwest': {'lat': -27.59164277989272, 'lng': -48.51213037989272}}
ChIJn-LQoKo5J5URABeDpU5oIoE;Florianópolis/SC;LET'S GROW FLORIPA;R. Pres. Gama Rosa, 54 - Trindade, Florianópolis;True;OPERATIONAL;-27.5876058;-48.5232752;['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 12:00\u2009–\u20094:00\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -27.58619317010728, 'lng': -48.52198547010728}, 'southwest': {'lat': -27.58889282989272, 'lng': -48.52468512989272}}
ChIJccLcG1E5J5UR_xkNxyWwgW8;Florianópolis/SC;Jully Maria Pet Shop;R. Cel. Ari Capela, 189 - Santa Monica, Florianópolis;True;OPERATIONAL;-27.597177;-48.50612479999999;['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -27.59578042010727, 'lng': -48.50476297010727}, 'southwest': {'lat': -27.59848007989272, 'lng': -48.50746262989271}}
ChIJR1ps0zs4J5URVEy4qQSXOBo;Florianópolis/SC;Green Power Smart Shop, Cultivo Indoor e Tabacaria Alternativa;Av. Hercílio Luz, 846 - Centro, Florianópolis;True;OPERATIONAL;-27.5966755;-48.5460419;['Monday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20097:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20097:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20097:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20091:00\u202fPM, 2:00\u2009–\u20097:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200912:30\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -27.59531032010728, 'lng': -48.54470152010727}, 'southwest': {'lat': -27.59800997989272, 'lng': -48.54740117989272}}
ChIJw6R17xU4J5URlX5uEEsNvN0;Florianópolis/SC;Divina Sex Shop;Av. Mauro Ramos, 1543 - Centro, Florianópolis;True;OPERATIONAL;-27.5873781;-48.5432457;['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -27.58604047010728, 'lng': -48.54182322010728}, 'southwest': {'lat': -27.58874012989272, 'lng': -48.54452287989272}}
