id;city_state;name;address;current_opening_hours;business_status;latitude;longitude;weekday_text;viewport
ChIJ61fIQO84J5URsO-h9wtM1Rg;Florianópolis/SC;Salas de Aula Código CCA 101-105;Rod. Amaro Antônio Viêira - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5827733;-48.5046896;Não disponível;{'northeast': {'lat': -27.58147132010728, 'lng': -48.50332607010728}, 'southwest': {'lat': -27.58417097989272, 'lng': -48.50602572989272}}
ChIJ17Y7KO84J5URN51DnSBvDug;Florianópolis/SC;Universidade Federal de Santa Catarina - UFSC - Centro de Ciências Agrárias - CCA;Rod. Admar Gonzaga, 1346 - Itacorubi, Florianópolis;True;OPERATIONAL;-27.5821367;-48.5042803;['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed'];{'northeast': {'lat': -27.58075397010728, 'lng': -48.50294552010728}, 'southwest': {'lat': -27.58345362989272, 'lng': -48.50564517989272}}
ChIJEQmCEu84J5URr2fephq5yl8;Florianópolis/SC;Hidroponia CCA-UFSC;Rod. Amaro Antônio Viêira - Itacorubi, Florianópolis;False;OPERATIONAL;-27.5828886;-48.5055949;['Monday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -27.58145457010728, 'lng': -48.50428482010728}, 'southwest': {'lat': -27.58415422989272, 'lng': -48.50698447989273}}
ChIJ2wtSey05J5URYv2EDqNJ3ls;Florianópolis/SC;LAB LFH;Itacorubi, Florianópolis;True;OPERATIONAL;-27.5819603;-48.5052499;['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -27.58043577010728, 'lng': -48.50395572010727}, 'southwest': {'lat': -27.58313542989272, 'lng': -48.50665537989271}}
ChIJXZp_Bu84J5URhn7370Q7DZU;Florianópolis/SC;Departamento de Fitotecnia CCA - UFSC;Rod. Amaro Antônio Viêira - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5823858;-48.5059114;Não disponível;{'northeast': {'lat': -27.58101452010728, 'lng': -48.50446622010728}, 'southwest': {'lat': -27.58371417989272, 'lng': -48.50716587989272}}
ChIJ25QMH-84J5URcFllOWfmmRs;Florianópolis/SC;Science and Food Technology;Rod. Admar Gonzaga, 1346 - Itacorubi, Florianópolis;True;OPERATIONAL;-27.5817416;-48.5052309;['Monday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -27.58031617010728, 'lng': -48.50390517010727}, 'southwest': {'lat': -27.58301582989272, 'lng': -48.50660482989272}}
ChIJ34hX_e44J5URTrh4ppc3Voc;Florianópolis/SC;Departamento de Zootecnia e Desenvolvimento Rural CCA-UFSC;Rod. Admar Gonzaga, 1346 - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5817846;-48.5055559;Não disponível;{'northeast': {'lat': -27.58035617010728, 'lng': -48.50413187010727}, 'southwest': {'lat': -27.58305582989272, 'lng': -48.50683152989271}}
ChIJX_uvduY4J5URVYM7Zy2og-0;Florianópolis/SC;UDESC - SETIC;Av. Me. Benvenuta, 2007 - Itacorubi, Florianópolis;True;OPERATIONAL;-27.5849873;-48.503445;['Monday: 1:00\u2009–\u20097:00\u202fPM', 'Tuesday: 1:00\u2009–\u20097:00\u202fPM', 'Wednesday: 1:00\u2009–\u20097:00\u202fPM', 'Thursday: 1:00\u2009–\u20097:00\u202fPM', 'Friday: 1:00\u2009–\u20097:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -27.58370442010727, 'lng': -48.50219802010728}, 'southwest': {'lat': -27.58640407989272, 'lng': -48.50489767989273}}
ChIJSeOKdeY4J5URCoT7H9P-Gcg;Florianópolis/SC;UDESC - CEAD;Av. Me. Benvenuta, 2007 - Trindade, Florianópolis;True;OPERATIONAL;-27.5850518;-48.50347300000001;['Monday: 1:00\u2009–\u20097:00\u202fPM', 'Tuesday: 1:00\u2009–\u20097:00\u202fPM', 'Wednesday: 1:00\u2009–\u20097:00\u202fPM', 'Thursday: 1:00\u2009–\u20097:00\u202fPM', 'Friday: 1:00\u2009–\u20097:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'];{'northeast': {'lat': -27.58374592010727, 'lng': -48.50220577010727}, 'southwest': {'lat': -27.58644557989272, 'lng': -48.50490542989271}}
ChIJpycgkeY4J5URpcPfxJo6N-g;Florianópolis/SC;Universidade do Estado de Santa Catarina;Av. Me. Benvenuta, 2007 - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5859587;-48.5023714;Não disponível;{'northeast': {'lat': -27.58468027010728, 'lng': -48.50097777010728}, 'southwest': {'lat': -27.58737992989272, 'lng': -48.50367742989273}}
ChIJb_IRvuY4J5URkDQ8Fn4rN5Y;Florianópolis/SC;Centro de Ciências da Administração e Socioeconômicas – ESAG;Av. Me. Benvenuta, 2037 - Itacorubi, Florianópolis;Indisponível;OPERATIONAL;-27.5860499;-48.5025363;Não disponível;{'northeast': {'lat': -27.58476697010728, 'lng': -48.50114547010727}, 'southwest': {'lat': -27.58746662989272, 'lng': -48.50384512989271}}
