id;city_state;name;address;open_now;business_status;latitude;longitude;weekday_text;viewport
ChIJkw_kaRAenpIRqD7HzFhVJ2A;Macapá/AP;Restaurante Universitário - UNIFAP;3660, Rod. Josmar Chaves Pinto, 3450 - Jardim Equatorial, Macapá;True;OPERATIONAL;-0.0081482;-51.083701;"[""Monday: 7:30 – 8:30 AM, 11:00 AM – 2:00 PM, 5:30 – 7:00 PM"", ""Tuesday: 7:30 – 8:30 AM, 11:00 AM – 2:00 PM, 5:30 – 7:00 PM"", ""Wednesday: 7:30 – 8:30 AM, 11:00 AM – 2:00 PM, 5:30 – 7:00 PM"", ""Thursday: 7:30 – 8:30 AM, 11:00 AM – 2:00 PM, 5:30 – 7:00 PM"", ""Friday: 7:30 – 8:30 AM, 11:00 AM – 2:00 PM, 5:30 – 7:00 PM"", ""Saturday: 7:30 – 8:30 AM, 11:00 AM – 2:00 PM"", ""Sunday: Fechado""]";{'northeast': {'lat': -0.006871070107277785, 'lng': -51.08235232010728}, 'southwest': {'lat': -0.009570729892722217, 'lng': -51.08505197989273}}
ChIJMTArdi7hYY0RAnrAXCEhquw;Macapá/AP;Marmitaria Bom Sabor - Refeições;Av. 13 de Setembro, 602 - Trem, Macapá;True;OPERATIONAL;0.0223847;-51.06296099999999;"[""Monday: 10:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Tuesday: 10:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Wednesday: 10:30 AM – 3:00 PM, 6:00 – 11:00 PM"", ""Thursday: 10:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Friday: 10:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Saturday: 10:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Sunday: Fechado""]";{'northeast': {'lat': 0.02371892989272222, 'lng': -51.06161227010727}, 'southwest': {'lat': 0.02101927010727778, 'lng': -51.06431192989271}}
ChIJq4jNXqzhYY0RwnQA_hEQSok;Macapá/AP;Restaurante Estaleiro;Av. Primeiro de Maio, 52 - Trem, Macapá;False;OPERATIONAL;0.024333;-51.056738;"[""Monday: Fechado"", ""Tuesday: 7:00 – 23:00"", ""Wednesday: 7:00 – 23:00"", ""Thursday: 7:00 – 23:00"", ""Friday: 7:00 – 23:00"", ""Saturday: 11:00 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Sunday: 11:00 – 15:00""]";{'northeast': {'lat': 0.02559902989272221, 'lng': -51.05540212010727}, 'southwest': {'lat': 0.02289937010727778, 'lng': -51.05810177989272}}
ChIJx_Dblq7hYY0RIWo2IBW7DUU;Macapá/AP;Restaurante Maravilha;Av. Primeiro de Maio, 421 - Trem, Macapá;True;OPERATIONAL;0.02425;-51.0601116;"[""Monday: 10:00 – 15:00"", ""Tuesday: 10:00 – 15:00"", ""Wednesday: 10:00 – 15:00"", ""Thursday: 10:00 – 15:00"", ""Friday: 10:00 – 15:00"", ""Saturday: 10:00 – 15:00"", ""Sunday: Fechado""]";{'northeast': {'lat': 0.02569962989272221, 'lng': -51.05875577010728}, 'southwest': {'lat': 0.02299997010727778, 'lng': -51.06145542989272}}
ChIJByUq6a7hYY0RUNBHjPut-Zk;Macapá/AP;Le Café Bistrot;R. Jovino Dinoá, 3126 - Trem, Macapá;True;OPERATIONAL;0.0241297;-51.0610604;"[""Monday: Fechado"", ""Tuesday: 08:00 – 19:00"", ""Wednesday: 08:00 – 19:00"", ""Thursday: 08:00 – 19:00"", ""Friday: 08:00 – 19:00"", ""Saturday: 08:00 – 15:00"", ""Sunday: 08:00 – 15:00""]";{'northeast': {'lat': 0.02547527989272221, 'lng': -51.05965357010728}, 'southwest': {'lat': 0.02277562010727778, 'lng': -51.06235322989272}}
ChIJQ5riY8XgYY0RaDD8-M0oI9Q;Macapá/AP;Cantinho Baiano Restaurante;R. Beira Rio, 328 - Santa Ines, Macapá;True;OPERATIONAL;0.0253667;-51.0547644;"[""Monday: 11:30 AM – 3:30 PM, 6:30 – 11:30 PM"", ""Tuesday: 6:30 – 23:00"", ""Wednesday: 6:30 – 23:30"", ""Thursday: 11:30 AM – 3:30 PM, 6:30 – 11:30 PM"", ""Friday: 11:30 AM – 3:30 PM, 6:30 – 11:30 PM"", ""Saturday: 11:00 AM – 3:00 PM, 6:30 – 11:00 PM"", ""Sunday: 11:30 AM – 3:30 PM, 6:30 – 11:00 PM""]";{'northeast': {'lat': 0.02665262989272221, 'lng': -51.05334282010728}, 'southwest': {'lat': 0.02395297010727778, 'lng': -51.05604247989272}}
ChIJz_cXrqThYY0RJ3xBuN6ywDg;Macapá/AP;Pizzaria e Restaurante Plutão;Av. Pedro Lazarino, 1308 - Buritizal, Macapá;True;OPERATIONAL;0.0220525;-51.0691158;"[""Monday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM"", ""Tuesday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM"", ""Wednesday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM"", ""Thursday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM"", ""Friday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM"", ""Saturday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM"", ""Sunday: 11:00 AM – 4:00 PM, 6:00 PM – 12:00 AM""]";{'northeast': {'lat': 0.02334787989272222, 'lng': -51.06776912010728}, 'southwest': {'lat': 0.02064822010727779, 'lng': -51.07046877989272}}
ChIJDxACPsXgYY0RkXyAXf1bZ8U;Macapá/AP;Amazonas Peixaria;R. Beira Rio, 208 - Santa Ines, Macapá;True;OPERATIONAL;0.0277676;-51.0522417;"[""Monday: 11:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Tuesday: 11:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Wednesday: 11:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Thursday: 11:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Friday: 11:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Saturday: 11:30 AM – 3:00 PM, 7:00 – 11:00 PM"", ""Sunday: 11:30 – 15:00""]";{'northeast': {'lat': 0.02907422989272222, 'lng': -51.05085307010727}, 'southwest': {'lat': 0.02637457010727778, 'lng': -51.05355272989271}}
ChIJTyr-ryzhYY0RH9IEFjbWCgA;Macapá/AP;Predileto Restaurante;R. Eliezer Levy, 2616 - Trem, Macapá;False;OPERATIONAL;0.0282565;-51.0570502;"[""Monday: Fechado"", ""Tuesday: 17:00 – 00:00"", ""Wednesday: 17:00 – 00:00"", ""Thursday: 17:00 – 00:00"", ""Friday: 17:00 – 01:00"", ""Saturday: 17:00 – 01:00"", ""Sunday: 17:00 – 01:00""]";{'northeast': {'lat': 0.02960372989272221, 'lng': -51.05566227010728}, 'southwest': {'lat': 0.02690407010727778, 'lng': -51.05836192989272}}
ChIJtYgXtUziYY0RIaEtkeiBJKk;Macapá/AP;Restaurante Panelinha Restô Amapá;R. Eliezer Levy, 2371 - Central, Macapá;True;OPERATIONAL;0.0304156;-51.05661689999999;"[""Monday: Fechado"", ""Tuesday: 11:30 – 15:00"", ""Wednesday: 11:30 AM – 3:00 PM, 7:00 – 11:30 PM"", ""Thursday: 11:30 AM – 3:00 PM, 7:00 – 11:30 PM"", ""Friday: 11:30 AM – 3:00 PM, 7:00 – 11:30 PM"", ""Saturday: 11:30 AM – 3:00 PM, 7:00 – 11:30 PM"", ""Sunday: 11:30 – 15:00""]";{'northeast': {'lat': 0.03177152989272221, 'lng': -51.05535657010728}, 'southwest': {'lat': 0.02907187010727778, 'lng': -51.05805622989272}}
